epoch	batch	iter	loss	prec1	prec5	lr 
2	699	1404	0.7712264060974121	50.0	100.0	0.04
2	700	1405	0.7569485902786255	50.0	100.0	0.04
2	701	1406	0.7979120016098022	50.0	100.0	0.04
2	702	1407	1.1561027765274048	75.0	100.0	0.04
2	703	1408	1.032913088798523	75.0	100.0	0.04
2	704	1409	1.1930854320526123	25.0	100.0	0.04
2	705	1410	0.6746654510498047	50.0	100.0	0.04
3	1	1411	0.5584845542907715	75.0	100.0	0.04
3	2	1412	0.9588143229484558	50.0	100.0	0.04
3	3	1413	0.5925200581550598	75.0	100.0	0.04
3	4	1414	0.8183595538139343	75.0	100.0	0.04
3	5	1415	0.9578491449356079	50.0	100.0	0.04
3	6	1416	0.8430080413818359	75.0	100.0	0.04
3	7	1417	0.6655161380767822	75.0	100.0	0.04
3	8	1418	0.7829700708389282	50.0	100.0	0.04
3	9	1419	0.8482099771499634	50.0	100.0	0.04
3	10	1420	0.9978200197219849	50.0	100.0	0.04
3	11	1421	0.5200546979904175	75.0	100.0	0.04
3	12	1422	0.5662149786949158	100.0	100.0	0.04
3	13	1423	0.8365198969841003	75.0	100.0	0.04
3	14	1424	1.57530677318573	25.0	100.0	0.04
3	15	1425	0.9976551532745361	50.0	100.0	0.04
3	16	1426	0.8637967109680176	50.0	100.0	0.04
3	17	1427	0.8966214656829834	50.0	100.0	0.04
3	18	1428	0.9798471331596375	50.0	100.0	0.04
3	19	1429	1.0084564685821533	50.0	100.0	0.04
3	20	1430	0.8054354190826416	25.0	100.0	0.04
3	21	1431	1.0980629920959473	50.0	100.0	0.04
3	22	1432	1.0060667991638184	50.0	100.0	0.04
3	23	1433	1.0812357664108276	50.0	100.0	0.04
3	24	1434	1.0117472410202026	50.0	100.0	0.04
3	25	1435	1.3280360698699951	25.0	100.0	0.04
3	26	1436	1.1932803392410278	25.0	100.0	0.04
3	27	1437	0.9642013907432556	50.0	100.0	0.04
3	28	1438	1.098860740661621	25.0	100.0	0.04
3	29	1439	0.5369533896446228	100.0	100.0	0.04
3	30	1440	1.128244161605835	50.0	100.0	0.04
3	31	1441	0.8854628205299377	75.0	100.0	0.04
3	32	1442	0.7478943467140198	75.0	100.0	0.04
3	33	1443	0.9125722646713257	50.0	100.0	0.04
3	34	1444	0.4652232527732849	100.0	100.0	0.04
3	35	1445	0.4926410913467407	75.0	100.0	0.04
3	36	1446	0.6861534714698792	75.0	100.0	0.04
3	37	1447	1.5758936405181885	25.0	100.0	0.04
3	38	1448	0.8229198455810547	75.0	100.0	0.04
3	39	1449	1.0222221612930298	25.0	100.0	0.04
3	40	1450	0.7914668321609497	75.0	100.0	0.04
3	41	1451	0.42562049627304077	100.0	100.0	0.04
3	42	1452	0.6095176935195923	75.0	100.0	0.04
3	43	1453	1.5337095260620117	25.0	100.0	0.04
3	44	1454	1.0805872678756714	25.0	100.0	0.04
3	45	1455	0.8559590578079224	75.0	100.0	0.04
3	46	1456	0.9052712917327881	50.0	100.0	0.04
3	47	1457	1.1523609161376953	50.0	100.0	0.04
3	48	1458	0.7567071914672852	75.0	100.0	0.04
3	49	1459	0.8573324680328369	50.0	100.0	0.04
3	50	1460	0.601411759853363	75.0	100.0	0.04
3	51	1461	1.098444938659668	50.0	100.0	0.04
3	52	1462	0.5257833003997803	100.0	100.0	0.04
3	53	1463	1.247528076171875	25.0	100.0	0.04
3	54	1464	0.6480345726013184	75.0	100.0	0.04
3	55	1465	0.522485613822937	100.0	100.0	0.04
3	56	1466	0.3530080318450928	100.0	100.0	0.04
3	57	1467	0.49451136589050293	100.0	100.0	0.04
3	58	1468	1.491732120513916	25.0	100.0	0.04
3	59	1469	1.1709444522857666	50.0	100.0	0.04
3	60	1470	1.2486443519592285	25.0	100.0	0.04
3	61	1471	0.7613622546195984	50.0	100.0	0.04
3	62	1472	0.7213559150695801	75.0	100.0	0.04
3	63	1473	0.8170939683914185	50.0	100.0	0.04
3	64	1474	1.191151738166809	50.0	100.0	0.04
3	65	1475	0.7941179871559143	75.0	100.0	0.04
3	66	1476	1.0519145727157593	50.0	100.0	0.04
3	67	1477	0.7364000082015991	75.0	100.0	0.04
3	68	1478	0.6963049173355103	75.0	100.0	0.04
3	69	1479	0.4717060923576355	100.0	100.0	0.04
3	70	1480	0.7692625522613525	75.0	100.0	0.04
3	71	1481	0.5527185201644897	75.0	100.0	0.04
3	72	1482	1.0816574096679688	50.0	100.0	0.04
3	73	1483	0.744195818901062	75.0	100.0	0.04
3	74	1484	1.7337819337844849	0.0	100.0	0.04
3	75	1485	1.1576626300811768	25.0	100.0	0.04
3	76	1486	0.806033194065094	75.0	100.0	0.04
3	77	1487	1.2183177471160889	50.0	100.0	0.04
3	78	1488	1.1412250995635986	50.0	100.0	0.04
3	79	1489	0.5976433157920837	75.0	100.0	0.04
3	80	1490	0.5156481862068176	75.0	100.0	0.04
3	81	1491	0.6529988050460815	75.0	100.0	0.04
3	82	1492	0.9617384076118469	0.0	100.0	0.04
3	83	1493	1.5932738780975342	25.0	100.0	0.04
3	84	1494	1.1252225637435913	50.0	100.0	0.04
3	85	1495	0.6569857597351074	75.0	100.0	0.04
3	86	1496	1.0737121105194092	75.0	100.0	0.04
3	87	1497	1.5542316436767578	25.0	100.0	0.04
3	88	1498	0.9746890068054199	75.0	100.0	0.04
3	89	1499	0.9394413828849792	75.0	100.0	0.04
3	90	1500	0.9640185832977295	75.0	100.0	0.04
3	91	1501	1.0973399877548218	50.0	100.0	0.04
3	92	1502	0.7824928760528564	50.0	100.0	0.04
3	93	1503	0.852224588394165	75.0	100.0	0.04
3	94	1504	1.0329738855361938	50.0	100.0	0.04
3	95	1505	1.182533621788025	50.0	100.0	0.04
3	96	1506	0.5571678280830383	100.0	100.0	0.04
3	97	1507	1.0619750022888184	25.0	100.0	0.04
3	98	1508	0.5072080492973328	100.0	100.0	0.04
3	99	1509	1.2562230825424194	25.0	100.0	0.04
3	100	1510	0.7235156297683716	75.0	100.0	0.04
3	101	1511	1.330794334411621	25.0	100.0	0.04
3	102	1512	0.6876615285873413	75.0	100.0	0.04
3	103	1513	0.6373682022094727	75.0	100.0	0.04
3	104	1514	0.7702987790107727	50.0	100.0	0.04
3	105	1515	0.6102330684661865	75.0	100.0	0.04
3	106	1516	0.4545522630214691	100.0	100.0	0.04
3	107	1517	0.39372190833091736	100.0	100.0	0.04
3	108	1518	0.8618582487106323	75.0	100.0	0.04
3	109	1519	0.756989061832428	50.0	100.0	0.04
3	110	1520	0.44282716512680054	100.0	100.0	0.04
3	111	1521	0.8872438073158264	50.0	100.0	0.04
3	112	1522	0.8830242156982422	50.0	100.0	0.04
3	113	1523	0.7625854015350342	75.0	100.0	0.04
3	114	1524	0.5871409773826599	75.0	100.0	0.04
3	115	1525	0.9161451458930969	50.0	100.0	0.04
3	116	1526	1.1121025085449219	50.0	100.0	0.04
3	117	1527	0.606429398059845	75.0	100.0	0.04
3	118	1528	0.6171402335166931	75.0	100.0	0.04
3	119	1529	0.9127281904220581	50.0	100.0	0.04
3	120	1530	0.595894455909729	75.0	100.0	0.04
3	121	1531	1.1028783321380615	25.0	100.0	0.04
3	122	1532	0.35034430027008057	100.0	100.0	0.04
3	123	1533	0.9942456483840942	50.0	100.0	0.04
3	124	1534	1.3163418769836426	25.0	100.0	0.04
3	125	1535	1.1034413576126099	50.0	100.0	0.04
3	126	1536	1.1262733936309814	50.0	100.0	0.04
3	127	1537	1.0143390893936157	50.0	100.0	0.04
3	128	1538	1.2855560779571533	25.0	100.0	0.04
3	129	1539	0.8081203699111938	75.0	100.0	0.04
3	130	1540	1.3296866416931152	25.0	100.0	0.04
3	131	1541	0.9571851491928101	75.0	100.0	0.04
3	132	1542	0.6016878485679626	75.0	100.0	0.04
3	133	1543	0.9060600996017456	75.0	100.0	0.04
3	134	1544	1.1413369178771973	50.0	100.0	0.04
3	135	1545	0.7691518068313599	50.0	100.0	0.04
3	136	1546	0.8449454307556152	75.0	100.0	0.04
3	137	1547	1.4393761157989502	50.0	100.0	0.04
3	138	1548	1.2236090898513794	25.0	100.0	0.04
3	139	1549	0.8567416667938232	75.0	100.0	0.04
3	140	1550	0.8272765874862671	25.0	100.0	0.04
3	141	1551	0.5652819275856018	100.0	100.0	0.04
3	142	1552	0.6131979823112488	50.0	100.0	0.04
3	143	1553	0.6615368723869324	75.0	100.0	0.04
3	144	1554	1.1961445808410645	75.0	100.0	0.04
3	145	1555	0.6914021968841553	75.0	100.0	0.04
3	146	1556	1.0923407077789307	50.0	100.0	0.04
3	147	1557	1.1752477884292603	0.0	100.0	0.04
3	148	1558	0.7116208076477051	75.0	100.0	0.04
3	149	1559	1.0367438793182373	75.0	100.0	0.04
3	150	1560	0.9608299732208252	50.0	100.0	0.04
3	151	1561	0.7047832012176514	75.0	100.0	0.04
3	152	1562	1.3112094402313232	25.0	100.0	0.04
3	153	1563	1.577596664428711	0.0	100.0	0.04
3	154	1564	1.106331467628479	50.0	100.0	0.04
3	155	1565	0.8342376351356506	50.0	100.0	0.04
3	156	1566	0.7492302656173706	75.0	100.0	0.04
3	157	1567	1.4236540794372559	25.0	100.0	0.04
3	158	1568	0.8159515857696533	75.0	100.0	0.04
3	159	1569	0.5817499756813049	100.0	100.0	0.04
3	160	1570	0.9472795724868774	50.0	100.0	0.04
3	161	1571	0.9056333899497986	75.0	100.0	0.04
3	162	1572	0.8078479170799255	50.0	100.0	0.04
3	163	1573	1.1349769830703735	25.0	100.0	0.04
3	164	1574	1.315566062927246	50.0	100.0	0.04
3	165	1575	0.5917729139328003	75.0	100.0	0.04
3	166	1576	0.6235877871513367	75.0	100.0	0.04
3	167	1577	0.5651175379753113	100.0	100.0	0.04
3	168	1578	0.9716567993164062	50.0	100.0	0.04
3	169	1579	1.6267807483673096	50.0	100.0	0.04
3	170	1580	0.6999365091323853	75.0	100.0	0.04
3	171	1581	0.41327208280563354	75.0	100.0	0.04
3	172	1582	0.5242239236831665	75.0	100.0	0.04
3	173	1583	0.5524909496307373	75.0	100.0	0.04
3	174	1584	0.6853262186050415	75.0	100.0	0.04
3	175	1585	0.7743992209434509	50.0	100.0	0.04
3	176	1586	1.1391072273254395	25.0	100.0	0.04
3	177	1587	1.654052734375	0.0	100.0	0.04
3	178	1588	0.6869181990623474	50.0	100.0	0.04
3	179	1589	1.3175495862960815	25.0	100.0	0.04
3	180	1590	1.6574375629425049	25.0	100.0	0.04
3	181	1591	0.890941858291626	50.0	100.0	0.04
3	182	1592	1.1675209999084473	50.0	100.0	0.04
3	183	1593	1.570968747138977	25.0	100.0	0.04
3	184	1594	0.6959507465362549	100.0	100.0	0.04
3	185	1595	0.9945092797279358	50.0	100.0	0.04
3	186	1596	0.946196973323822	50.0	100.0	0.04
3	187	1597	0.8368574976921082	75.0	100.0	0.04
3	188	1598	0.9016703367233276	50.0	100.0	0.04
3	189	1599	0.5252182483673096	100.0	100.0	0.04
3	190	1600	1.1780452728271484	50.0	100.0	0.04
3	191	1601	0.9243481159210205	50.0	100.0	0.04
3	192	1602	0.6254841685295105	75.0	100.0	0.04
3	193	1603	1.4298073053359985	0.0	100.0	0.04
3	194	1604	0.9022672176361084	50.0	100.0	0.04
3	195	1605	1.0682862997055054	50.0	100.0	0.04
3	196	1606	0.7211001515388489	75.0	100.0	0.04
3	197	1607	0.8437556624412537	75.0	100.0	0.04
3	198	1608	0.8518012762069702	50.0	100.0	0.04
3	199	1609	0.8885401487350464	75.0	100.0	0.04
3	200	1610	0.5787889361381531	100.0	100.0	0.04
3	201	1611	1.0153286457061768	50.0	100.0	0.04
3	202	1612	0.8745608329772949	75.0	100.0	0.04
3	203	1613	1.0064090490341187	25.0	100.0	0.04
3	204	1614	1.0541644096374512	50.0	100.0	0.04
3	205	1615	0.8805385231971741	50.0	100.0	0.04
3	206	1616	1.060847282409668	25.0	100.0	0.04
3	207	1617	0.561941385269165	100.0	100.0	0.04
3	208	1618	0.7750944495201111	50.0	100.0	0.04
3	209	1619	1.2879493236541748	25.0	100.0	0.04
3	210	1620	0.6140636205673218	75.0	100.0	0.04
3	211	1621	1.1486554145812988	50.0	100.0	0.04
3	212	1622	0.9255196452140808	75.0	100.0	0.04
3	213	1623	0.9738061428070068	75.0	100.0	0.04
3	214	1624	0.5897448658943176	75.0	100.0	0.04
3	215	1625	1.3056538105010986	25.0	100.0	0.04
3	216	1626	0.8347858190536499	75.0	100.0	0.04
3	217	1627	0.7220320701599121	50.0	100.0	0.04
3	218	1628	0.5847604274749756	75.0	100.0	0.04
3	219	1629	1.0725784301757812	50.0	100.0	0.04
3	220	1630	0.676888644695282	75.0	100.0	0.04
3	221	1631	0.8298776745796204	75.0	100.0	0.04
3	222	1632	0.36301079392433167	100.0	100.0	0.04
3	223	1633	0.6679389476776123	75.0	100.0	0.04
3	224	1634	1.3151276111602783	50.0	100.0	0.04
3	225	1635	0.7248499989509583	75.0	100.0	0.04
3	226	1636	0.5875964164733887	75.0	100.0	0.04
3	227	1637	0.5557738542556763	100.0	100.0	0.04
3	228	1638	1.6609758138656616	25.0	100.0	0.04
3	229	1639	0.7552179098129272	75.0	100.0	0.04
3	230	1640	1.697234869003296	25.0	100.0	0.04
3	231	1641	0.5157655477523804	100.0	100.0	0.04
3	232	1642	0.6688185930252075	75.0	100.0	0.04
3	233	1643	0.612737774848938	75.0	100.0	0.04
3	234	1644	1.297419786453247	50.0	100.0	0.04
3	235	1645	0.6788330078125	75.0	100.0	0.04
3	236	1646	1.0709571838378906	50.0	100.0	0.04
3	237	1647	0.770601212978363	75.0	100.0	0.04
3	238	1648	0.6380012631416321	75.0	100.0	0.04
3	239	1649	0.47134366631507874	100.0	100.0	0.04
3	240	1650	0.6130982637405396	100.0	100.0	0.04
3	241	1651	0.9514409303665161	25.0	100.0	0.04
3	242	1652	1.7198681831359863	25.0	100.0	0.04
3	243	1653	0.6960898637771606	75.0	100.0	0.04
3	244	1654	0.9871292114257812	25.0	100.0	0.04
3	245	1655	0.9799901247024536	50.0	100.0	0.04
3	246	1656	0.35287895798683167	100.0	100.0	0.04
3	247	1657	0.9923307299613953	25.0	100.0	0.04
3	248	1658	1.415126085281372	0.0	100.0	0.04
3	249	1659	0.7171545624732971	75.0	100.0	0.04
3	250	1660	0.7623905539512634	75.0	100.0	0.04
3	251	1661	1.4235283136367798	25.0	100.0	0.04
3	252	1662	0.7877286076545715	50.0	100.0	0.04
3	253	1663	0.9726405143737793	50.0	100.0	0.04
3	254	1664	0.5713539123535156	75.0	100.0	0.04
3	255	1665	0.7090416550636292	75.0	100.0	0.04
3	256	1666	0.9700676202774048	50.0	100.0	0.04
3	257	1667	1.2030704021453857	50.0	100.0	0.04
3	258	1668	0.530861496925354	75.0	100.0	0.04
3	259	1669	0.6300528645515442	75.0	100.0	0.04
3	260	1670	0.8876064419746399	50.0	100.0	0.04
3	261	1671	0.9456502199172974	50.0	100.0	0.04
3	262	1672	0.8335786461830139	50.0	100.0	0.04
3	263	1673	0.5610150098800659	100.0	100.0	0.04
3	264	1674	1.3206204175949097	50.0	100.0	0.04
3	265	1675	0.8364942669868469	50.0	100.0	0.04
3	266	1676	0.6528180241584778	75.0	100.0	0.04
3	267	1677	0.564690113067627	75.0	100.0	0.04
3	268	1678	0.7702233791351318	75.0	100.0	0.04
3	269	1679	1.6178882122039795	25.0	100.0	0.04
3	270	1680	0.492458701133728	75.0	100.0	0.04
3	271	1681	0.7066061496734619	25.0	100.0	0.04
3	272	1682	0.491049200296402	100.0	100.0	0.04
3	273	1683	1.457693099975586	50.0	100.0	0.04
3	274	1684	0.9996975660324097	50.0	100.0	0.04
3	275	1685	0.8053054809570312	75.0	100.0	0.04
3	276	1686	0.5174720287322998	75.0	100.0	0.04
3	277	1687	0.37494587898254395	75.0	100.0	0.04
3	278	1688	1.399247407913208	25.0	100.0	0.04
3	279	1689	1.0961740016937256	50.0	100.0	0.04
3	280	1690	0.4538642168045044	100.0	100.0	0.04
3	281	1691	0.9794144630432129	75.0	100.0	0.04
3	282	1692	0.7336205244064331	50.0	100.0	0.04
3	283	1693	0.7051721811294556	75.0	100.0	0.04
3	284	1694	1.237860083580017	50.0	100.0	0.04
3	285	1695	0.4892723262310028	75.0	100.0	0.04
3	286	1696	0.7531795501708984	75.0	100.0	0.04
3	287	1697	0.8203862905502319	50.0	100.0	0.04
3	288	1698	0.37191879749298096	100.0	100.0	0.04
3	289	1699	0.8804673552513123	50.0	100.0	0.04
3	290	1700	0.9235953688621521	50.0	100.0	0.04
3	291	1701	0.7160451412200928	50.0	100.0	0.04
3	292	1702	0.6557350754737854	75.0	100.0	0.04
3	293	1703	1.3768272399902344	50.0	100.0	0.04
3	294	1704	1.0350009202957153	50.0	100.0	0.04
3	295	1705	0.9902694821357727	50.0	100.0	0.04
3	296	1706	1.2551212310791016	0.0	100.0	0.04
3	297	1707	0.3133813142776489	100.0	100.0	0.04
3	298	1708	0.7184231877326965	50.0	100.0	0.04
3	299	1709	0.6796796321868896	75.0	100.0	0.04
3	300	1710	0.8750709295272827	50.0	100.0	0.04
3	301	1711	1.1011524200439453	50.0	100.0	0.04
3	302	1712	0.6855344772338867	50.0	100.0	0.04
3	303	1713	0.9415493607521057	25.0	100.0	0.04
3	304	1714	0.4626014828681946	75.0	100.0	0.04
3	305	1715	1.4170639514923096	50.0	100.0	0.04
3	306	1716	0.7243320941925049	75.0	100.0	0.04
3	307	1717	0.9271312355995178	50.0	100.0	0.04
3	308	1718	0.8352789878845215	75.0	100.0	0.04
3	309	1719	0.5675787329673767	75.0	100.0	0.04
3	310	1720	0.32848837971687317	100.0	100.0	0.04
3	311	1721	0.9028640389442444	75.0	100.0	0.04
3	312	1722	0.8820681571960449	50.0	100.0	0.04
3	313	1723	1.2069039344787598	50.0	100.0	0.04
3	314	1724	1.103090763092041	50.0	100.0	0.04
3	315	1725	1.927109718322754	25.0	100.0	0.04
3	316	1726	0.7858572006225586	50.0	100.0	0.04
3	317	1727	0.8021641373634338	75.0	100.0	0.04
3	318	1728	0.6278805136680603	75.0	100.0	0.04
3	319	1729	1.0263310670852661	50.0	100.0	0.04
3	320	1730	0.8387695550918579	75.0	100.0	0.04
3	321	1731	1.2124712467193604	50.0	100.0	0.04
3	322	1732	1.039184808731079	50.0	100.0	0.04
3	323	1733	0.35557544231414795	100.0	100.0	0.04
3	324	1734	0.9199244976043701	75.0	100.0	0.04
3	325	1735	1.1273701190948486	50.0	100.0	0.04
3	326	1736	0.4909709095954895	100.0	100.0	0.04
3	327	1737	0.42674317955970764	100.0	100.0	0.04
3	328	1738	0.9023767709732056	25.0	100.0	0.04
3	329	1739	1.2472665309906006	50.0	100.0	0.04
3	330	1740	0.5520299077033997	75.0	100.0	0.04
3	331	1741	0.5938088297843933	75.0	100.0	0.04
3	332	1742	0.7352124452590942	50.0	100.0	0.04
3	333	1743	0.506970226764679	100.0	100.0	0.04
3	334	1744	0.9997114539146423	25.0	100.0	0.04
3	335	1745	0.8807680010795593	75.0	100.0	0.04
3	336	1746	1.440451741218567	25.0	100.0	0.04
3	337	1747	0.7149518728256226	75.0	100.0	0.04
3	338	1748	0.6619960069656372	100.0	100.0	0.04
3	339	1749	0.6026326417922974	75.0	100.0	0.04
3	340	1750	1.4472726583480835	50.0	100.0	0.04
3	341	1751	1.12128484249115	50.0	100.0	0.04
3	342	1752	0.848298192024231	75.0	100.0	0.04
3	343	1753	0.9844502210617065	25.0	100.0	0.04
3	344	1754	1.0366076231002808	50.0	100.0	0.04
3	345	1755	0.9301363229751587	50.0	100.0	0.04
3	346	1756	0.6675485968589783	75.0	100.0	0.04
3	347	1757	0.7035845518112183	75.0	100.0	0.04
3	348	1758	0.8391990065574646	50.0	100.0	0.04
3	349	1759	1.2097246646881104	25.0	100.0	0.04
3	350	1760	0.5723631978034973	75.0	100.0	0.04
3	351	1761	0.8430936932563782	75.0	100.0	0.04
3	352	1762	0.9870539903640747	50.0	100.0	0.04
3	353	1763	0.9296262264251709	50.0	100.0	0.04
3	354	1764	0.47080615162849426	75.0	100.0	0.04
3	355	1765	1.030550241470337	50.0	100.0	0.04
3	356	1766	1.8666937351226807	25.0	100.0	0.04
3	357	1767	1.1473008394241333	25.0	100.0	0.04
3	358	1768	0.4538898169994354	75.0	100.0	0.04
3	359	1769	1.2263833284378052	50.0	100.0	0.04
3	360	1770	0.8409976959228516	25.0	100.0	0.04
3	361	1771	1.1350855827331543	75.0	100.0	0.04
3	362	1772	0.746444821357727	25.0	100.0	0.04
3	363	1773	0.9511243104934692	50.0	100.0	0.04
3	364	1774	1.47818922996521	25.0	100.0	0.04
3	365	1775	0.7388457655906677	75.0	100.0	0.04
3	366	1776	1.1908165216445923	25.0	100.0	0.04
3	367	1777	0.5442411303520203	100.0	100.0	0.04
3	368	1778	0.7901799082756042	75.0	100.0	0.04
3	369	1779	0.715680718421936	75.0	100.0	0.04
3	370	1780	0.7939784526824951	50.0	100.0	0.04
3	371	1781	0.46258723735809326	100.0	100.0	0.04
3	372	1782	0.47537267208099365	100.0	100.0	0.04
3	373	1783	1.1253745555877686	25.0	100.0	0.04
3	374	1784	0.7583982348442078	75.0	100.0	0.04
3	375	1785	0.8993646502494812	50.0	100.0	0.04
3	376	1786	0.6758524179458618	75.0	100.0	0.04
3	377	1787	0.7876794338226318	75.0	100.0	0.04
3	378	1788	0.8853853940963745	50.0	100.0	0.04
3	379	1789	1.0808329582214355	25.0	100.0	0.04
3	380	1790	0.9237905144691467	50.0	100.0	0.04
3	381	1791	1.2127991914749146	50.0	100.0	0.04
3	382	1792	1.2170881032943726	50.0	100.0	0.04
3	383	1793	0.6615650057792664	100.0	100.0	0.04
3	384	1794	0.9754122495651245	50.0	100.0	0.04
3	385	1795	1.3161640167236328	25.0	100.0	0.04
3	386	1796	0.7754819393157959	100.0	100.0	0.04
3	387	1797	1.307558536529541	25.0	100.0	0.04
3	388	1798	0.6290158629417419	75.0	100.0	0.04
3	389	1799	1.6095843315124512	0.0	100.0	0.04
3	390	1800	1.2370927333831787	25.0	100.0	0.04
3	391	1801	0.7516189813613892	75.0	100.0	0.04
3	392	1802	1.5261578559875488	0.0	100.0	0.04
3	393	1803	0.9370008707046509	50.0	100.0	0.04
3	394	1804	1.7910068035125732	25.0	100.0	0.04
3	395	1805	1.0187596082687378	50.0	100.0	0.04
3	396	1806	1.0216408967971802	50.0	100.0	0.04
3	397	1807	0.4643095135688782	100.0	100.0	0.04
3	398	1808	1.098859190940857	50.0	100.0	0.04
3	399	1809	0.9346188902854919	50.0	100.0	0.04
3	400	1810	0.6764209270477295	100.0	100.0	0.04
3	401	1811	0.8180339932441711	50.0	100.0	0.04
3	402	1812	0.9660918116569519	50.0	100.0	0.04
3	403	1813	1.0066555738449097	50.0	100.0	0.04
3	404	1814	1.115298867225647	25.0	100.0	0.04
3	405	1815	1.1687803268432617	50.0	100.0	0.04
3	406	1816	1.0350202322006226	25.0	100.0	0.04
3	407	1817	0.9060719609260559	50.0	100.0	0.04
3	408	1818	0.5829809308052063	100.0	100.0	0.04
3	409	1819	0.779594361782074	50.0	100.0	0.04
3	410	1820	0.8969217538833618	50.0	100.0	0.04
3	411	1821	0.6693693399429321	100.0	100.0	0.04
3	412	1822	0.8082392811775208	75.0	100.0	0.04
3	413	1823	0.846505880355835	75.0	100.0	0.04
3	414	1824	0.9145297408103943	50.0	100.0	0.04
3	415	1825	0.8854177594184875	50.0	100.0	0.04
3	416	1826	0.9842261672019958	50.0	100.0	0.04
3	417	1827	0.7022919058799744	75.0	100.0	0.04
3	418	1828	0.6598380208015442	50.0	100.0	0.04
3	419	1829	1.7179145812988281	0.0	100.0	0.04
3	420	1830	1.2578973770141602	50.0	100.0	0.04
3	421	1831	0.6112270951271057	75.0	100.0	0.04
3	422	1832	0.9600349068641663	50.0	100.0	0.04
3	423	1833	1.1716740131378174	50.0	100.0	0.04
3	424	1834	0.7556054592132568	50.0	100.0	0.04
3	425	1835	0.42427244782447815	100.0	100.0	0.04
3	426	1836	0.9355999231338501	50.0	100.0	0.04
3	427	1837	1.1836433410644531	25.0	100.0	0.04
3	428	1838	0.7208285331726074	75.0	100.0	0.04
3	429	1839	1.143036127090454	25.0	100.0	0.04
3	430	1840	0.8108178973197937	75.0	100.0	0.04
3	431	1841	0.5522485971450806	75.0	100.0	0.04
3	432	1842	0.6662865877151489	75.0	100.0	0.04
3	433	1843	1.6512656211853027	0.0	100.0	0.04
3	434	1844	1.3370254039764404	50.0	100.0	0.04
3	435	1845	0.5541247129440308	100.0	100.0	0.04
3	436	1846	0.7646181583404541	75.0	100.0	0.04
3	437	1847	1.1133428812026978	50.0	100.0	0.04
3	438	1848	1.15399169921875	25.0	100.0	0.04
3	439	1849	0.4739004373550415	100.0	100.0	0.04
3	440	1850	0.6988112926483154	75.0	100.0	0.04
3	441	1851	0.9749926328659058	75.0	100.0	0.04
3	442	1852	0.6030572056770325	75.0	100.0	0.04
3	443	1853	1.0207421779632568	25.0	100.0	0.04
3	444	1854	0.5930784344673157	100.0	100.0	0.04
3	445	1855	0.9451521635055542	50.0	100.0	0.04
3	446	1856	1.1341755390167236	25.0	100.0	0.04
3	447	1857	0.6677014231681824	100.0	100.0	0.04
3	448	1858	0.7860556840896606	75.0	100.0	0.04
3	449	1859	0.9137356877326965	50.0	100.0	0.04
3	450	1860	0.9951697587966919	50.0	100.0	0.04
3	451	1861	0.7358729243278503	75.0	100.0	0.04
3	452	1862	1.0490951538085938	25.0	100.0	0.04
3	453	1863	0.5561720728874207	100.0	100.0	0.04
3	454	1864	0.6707484722137451	75.0	100.0	0.04
3	455	1865	1.0649185180664062	25.0	100.0	0.04
3	456	1866	0.6005212664604187	75.0	100.0	0.04
3	457	1867	0.3281436860561371	100.0	100.0	0.04
3	458	1868	0.6477141380310059	75.0	100.0	0.04
3	459	1869	0.8132768273353577	50.0	100.0	0.04
3	460	1870	0.7667776346206665	75.0	100.0	0.04
3	461	1871	0.9042971134185791	75.0	100.0	0.04
3	462	1872	1.1831958293914795	25.0	100.0	0.04
3	463	1873	0.9931821823120117	50.0	100.0	0.04
3	464	1874	0.6336706876754761	75.0	100.0	0.04
3	465	1875	0.825897216796875	75.0	100.0	0.04
3	466	1876	0.8617238402366638	50.0	100.0	0.04
3	467	1877	0.45066583156585693	100.0	100.0	0.04
3	468	1878	0.5287664532661438	100.0	100.0	0.04
3	469	1879	0.9123109579086304	50.0	100.0	0.04
3	470	1880	1.1863459348678589	50.0	100.0	0.04
3	471	1881	0.944965124130249	75.0	100.0	0.04
3	472	1882	0.5309730768203735	75.0	100.0	0.04
3	473	1883	0.5567904710769653	75.0	100.0	0.04
3	474	1884	0.8549137115478516	75.0	100.0	0.04
3	475	1885	0.9188148975372314	50.0	100.0	0.04
3	476	1886	0.5148212909698486	100.0	100.0	0.04
3	477	1887	0.44261664152145386	100.0	100.0	0.04
3	478	1888	0.8198516368865967	50.0	100.0	0.04
3	479	1889	0.5891597270965576	75.0	100.0	0.04
3	480	1890	1.2989128828048706	25.0	100.0	0.04
3	481	1891	0.5863139629364014	75.0	100.0	0.04
3	482	1892	0.594712495803833	50.0	100.0	0.04
3	483	1893	0.5073641538619995	75.0	100.0	0.04
3	484	1894	0.8139620423316956	75.0	100.0	0.04
3	485	1895	1.1680728197097778	50.0	100.0	0.04
3	486	1896	1.135874629020691	50.0	100.0	0.04
3	487	1897	0.4232296049594879	100.0	100.0	0.04
3	488	1898	1.0671393871307373	50.0	100.0	0.04
3	489	1899	1.7638050317764282	25.0	100.0	0.04
3	490	1900	0.8941958546638489	75.0	100.0	0.04
3	491	1901	0.5628855228424072	75.0	100.0	0.04
3	492	1902	0.675423800945282	50.0	100.0	0.04
3	493	1903	0.7364404201507568	75.0	100.0	0.04
3	494	1904	1.113073468208313	50.0	100.0	0.04
